###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,27.1
lon,105.1
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Guizhouxinv
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
4205.0,-11.56
4206.0,
4207.0,-11.71
4208.0,-11.73
4209.0,-11.85
4210.0,
4211.0,-11.87
4212.0,
4213.0,-11.83
4214.0,-11.9
4215.0,-11.6
4216.0,-11.77
4217.0,
4218.0,-11.77
4219.0,
4220.0,-11.2
4221.0,
4222.0,-11.72
4223.0,
4224.0,
4225.0,-11.85
4226.0,
4227.0,-11.69
4228.0,
4229.0,
4230.0,-11.81
4231.0,-11.73
4232.0,
4233.0,
4234.0,
4235.0,-11.9
4236.0,
4237.0,
4238.0,
4239.0,-11.87
4240.0,
4241.0,
4242.0,
4243.0,-11.84
4244.0,
4245.0,-11.82
4246.0,
4247.0,-11.96
4248.0,-11.85
4249.0,
4250.0,-11.86
4251.0,-11.74
4252.0,
4253.0,
4254.0,-11.74
4255.0,
4256.0,
4257.0,
4258.0,-11.84
4259.0,
4260.0,
4261.0,-11.76
4262.0,
4263.0,
4264.0,-11.75
4265.0,
4266.0,-11.84
4267.0,-11.75
4268.0,
4269.0,-11.9
4270.0,
4271.0,-11.93
4272.0,
4273.0,
4274.0,-11.85
4275.0,-11.91
4276.0,
4277.0,-11.94
4278.0,
4279.0,-11.97
4280.0,-11.79
4281.0,
4282.0,-11.83
4283.0,-11.89
4284.0,-11.85
4285.0,-11.96
4286.0,-11.84
4287.0,
4288.0,-12.11
4289.0,-11.98
4290.0,
4291.0,-12.02
4292.0,-11.96
4293.0,-12.04
4294.0,-12.03
4295.0,-11.91
4296.0,-11.77
4297.0,-11.84
4298.0,-11.96
4299.0,-11.9
4300.0,-11.82
4301.0,-11.91
4302.0,
4303.0,
4304.0,-11.79
4305.0,-11.73
4306.0,
4307.0,-11.67
4308.0,-11.8
4309.0,-11.73
4310.0,-11.91
4311.0,-11.98
4312.0,
4313.0,-12.0
4314.0,
4315.0,
4316.0,-11.91
4317.0,
