###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,-0.36
lon,100.76
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Tangga
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
7922.0,-7.84
7936.0,-7.99
7949.0,-8.1
7963.0,-7.93
7977.0,-7.98
7991.0,-7.91
8005.0,-7.87
8020.0,-7.85
8034.0,-7.89
8048.0,-7.94
8062.0,-7.72
8077.0,-7.78
8091.0,-8.17
8105.0,-8.07
8119.0,-7.94
8134.0,-7.86
8148.0,-7.7
8163.0,-7.72
8177.0,-7.69
8192.0,-7.57
8206.0,-7.71
8221.0,-7.73
8235.0,-7.58
8250.0,-7.29
8264.0,-7.27
8279.0,-7.46
8293.0,-7.63
8308.0,-7.76
8323.0,-7.23
8337.0,-7.66
8352.0,-7.73
8367.0,-7.99
8381.0,-7.84
8396.0,-8.04
8411.0,-7.88
8425.0,-7.8
8440.0,-7.81
8455.0,-7.63
8470.0,-7.77
8485.0,-7.53
8500.0,-7.67
8515.0,-7.51
8530.0,-7.4
8545.0,-7.5
8560.0,-7.81
8575.0,-7.63
8590.0,-7.98
8606.0,-7.57
8622.0,-7.69
8637.0,-7.58
8652.0,-8.01
8668.0,-7.77
8683.0,-7.92
8699.0,-7.7
8714.0,-7.81
8730.0,-7.52
8747.0,-8.27
8764.0,-8.05
8780.0,-7.95
8797.0,-7.84
8813.0,-7.68
8830.0,-8.03
8846.0,-8.13
8863.0,-8.01
8879.0,-7.66
8896.0,-7.93
8913.0,-8.02
8930.0,-7.56
8946.0,-7.4
8963.0,-7.9
8980.0,-7.93
8997.0,-7.92
9013.0,-8.16
9030.0,-8.03
9047.0,-7.77
9064.0,-8.22
9081.0,-8.35
9098.0,-7.93
9115.0,-7.96
9132.0,-7.72
9149.0,-7.69
9166.0,-7.73
9183.0,-8.28
9200.0,-7.61
9216.0,-7.8
9234.0,-7.66
9252.0,-7.75
9269.0,-7.97
9287.0,-8.17
9304.0,-7.66
9322.0,-8.03
9340.0,-7.88
9358.0,-7.39
9375.0,-8.25
9393.0,-7.77
9411.0,-7.76
9430.0,-8.05
9449.0,-7.88
9468.0,-7.81
9487.0,-7.77
9507.0,-7.71
9525.0,-7.73
9545.0,-7.66
9564.0,-7.81
9583.0,-7.66
9603.0,-7.87
9624.0,-7.72
9645.0,-7.35
9666.0,-7.37
9687.0,-7.69
9708.0,-7.54
9730.0,-7.59
9750.0,-7.37
9771.0,-7.61
9792.0,-7.59
9814.0,-7.56
9838.0,-7.09
9861.0,-7.45
9884.0,-7.42
9907.0,-7.63
9930.0,-7.12
9953.0,-7.38
9976.0,-7.47
9999.0,-7.34
10022.0,-7.22
10045.0,-7.73
10069.0,-7.75
10093.0,-7.76
10117.0,-7.63
10141.0,-7.28
10164.0,-7.46
10188.0,-7.44
10212.0,-7.29
10236.0,-7.52
10259.0,-7.47
10283.0,-7.47
10308.0,-7.17
10333.0,-7.21
10357.0,-6.83
10382.0,-6.71
10407.0,-6.97
10431.0,-7.08
10456.0,-7.22
10480.0,-7.36
10505.0,-7.05
10530.0,-6.92
10555.0,-7.11
10581.0,-7.14
10606.0,-6.88
10632.0,-6.97
10657.0,-6.95
10682.0,-7.05
10707.0,-7.29
10733.0,-7.08
10758.0,-7.17
10784.0,-6.66
10810.0,-6.67
10836.0,-6.77
10862.0,-6.84
10888.0,-6.94
10915.0,-6.68
10941.0,-6.47
10967.0,-6.65
10993.0,-6.9
11019.0,-6.83
11046.0,-6.76
11074.0,-6.88
11101.0,-6.91
11129.0,-6.66
11156.0,-6.58
11183.0,-6.71
11211.0,-6.88
11238.0,-6.67
