###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,25.2622
lon,91.8167
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Mawmluh
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
10367.0,-5.922
10373.0,-5.987
10379.0,-6.051
10385.0,-5.877
10391.0,-5.589
10397.0,-5.593
10403.0,-5.795
10409.0,-5.903
10415.0,-5.92
10421.0,-5.938
10427.0,-5.959
10433.0,-5.987
10439.0,-6.014
10445.0,-6.015
10451.0,-5.936
10457.0,-5.857
10463.0,-5.778
10469.0,-5.721
10475.0,-5.831
10481.0,-5.941
10487.0,-6.055
10493.0,-6.224
10499.0,-6.394
10505.0,-6.548
10511.0,-6.297
10517.0,-6.07
10523.0,-6.36
10529.0,-6.616
10535.0,-6.44
10541.0,-6.264
10547.0,-6.131
10553.0,-6.257
10559.0,-6.383
10565.0,-6.435
10571.0,-6.251
10577.0,-6.174
10583.0,-6.321
10589.0,-6.469
10595.0,-6.458
10601.0,-6.262
10607.0,-6.26
10613.0,-6.409
10619.0,-6.558
10625.0,-6.407
10631.0,-6.142
10637.0,-6.152
10643.0,-6.215
10649.0,-6.277
10655.0,-6.339
10661.0,-6.385
10667.0,-6.335
10673.0,-6.286
10679.0,-6.23
10685.0,-6.16
10691.0,-6.132
10697.0,-6.152
10703.0,-6.185
10709.0,-6.226
10715.0,-6.267
10721.0,-6.185
10727.0,-6.075
10733.0,-5.97
10739.0,-6.005
10745.0,-6.036
10751.0,-6.051
10757.0,-6.077
10763.0,-6.13
10769.0,-6.182
10775.0,-6.139
10781.0,-5.997
10787.0,-5.856
10793.0,-5.858
10799.0,-5.924
10805.0,-5.991
10811.0,-6.057
10817.0,-5.988
10823.0,-5.908
10829.0,-5.842
10835.0,-5.906
10841.0,-5.97
10847.0,-6.007
10853.0,-5.964
10859.0,-5.863
10865.0,-5.649
10871.0,-5.559
10877.0,-5.631
10883.0,-5.704
10889.0,-5.665
10895.0,-5.541
10901.0,-5.418
10907.0,-5.541
10913.0,-5.769
10919.0,-5.74
10925.0,-5.646
10931.0,-5.824
10937.0,-6.032
10943.0,-6.217
10949.0,-6.055
10955.0,-5.894
10961.0,-5.827
10967.0,-6.048
10973.0,-6.179
10979.0,-6.159
10985.0,-6.14
10991.0,-6.115
10997.0,-6.085
11003.0,-6.001
11009.0,-5.892
11015.0,-5.782
11021.0,-5.787
11027.0,-5.814
11033.0,-5.841
11039.0,-5.868
11045.0,-5.803
11051.0,-5.737
11057.0,-5.674
11063.0,-5.672
11069.0,-5.67
11075.0,-5.681
11081.0,-6.052
11087.0,-6.412
11093.0,-6.35
11099.0,-6.288
11105.0,-6.227
11111.0,-6.212
11117.0,-6.183
11123.0,-6.019
11129.0,-5.854
11135.0,-5.79
11141.0,-5.988
11147.0,-6.004
11153.0,-5.837
11159.0,-5.897
11165.0,-6.008
11171.0,-5.959
11177.0,-5.759
11183.0,-5.746
11189.0,-5.886
11195.0,-5.958
11201.0,-6.082
11207.0,-5.948
11213.0,-5.637
11219.0,-5.839
11225.0,-5.787
11231.0,-5.819
11237.0,-5.831
11243.0,-5.559
11249.0,-5.35
11255.0,-5.605
11261.0,-5.49
11267.0,-5.302
11273.0,-5.544
11279.0,-5.785
11285.0,-5.585
11291.0,-5.279
11297.0,-5.115
11303.0,-5.241
