###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,30.45
lon,110.416
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Heshang
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
1237.0,-7.69
1240.0,-7.76
1242.0,-8.05
1245.0,-8.34
1247.0,-8.42
1249.0,-8.4
1251.0,-8.42
1255.0,-8.35
1259.0,-8.33
1263.0,-8.27
1266.0,-8.12
1268.0,-8.25
1270.0,-7.96
1272.0,-7.93
1276.0,-8.04
1280.0,-8.14
1282.0,-8.07
1284.0,-8.05
1286.0,-8.02
1288.0,-7.99
1290.0,-8.16
1292.0,-8.19
1293.0,-8.2
1295.0,-8.19
1297.0,-8.31
1299.0,-8.5
1303.0,-8.33
1305.0,-8.16
1307.0,-7.9
1310.0,-7.98
1312.0,-7.75
1315.0,-7.49
1320.0,-7.4
1325.0,-7.79
1327.0,-7.97
1330.0,-7.92
1332.0,-7.91
1335.0,-7.82
1338.0,-8.27
1340.0,-7.76
1343.0,-7.81
1345.0,-7.89
1348.0,-7.91
1350.0,-8.08
1353.0,-8.17
1355.0,-8.36
1358.0,-8.45
1363.0,-8.54
1368.0,-8.43
1371.0,-8.46
1373.0,-8.39
1376.0,-8.35
1378.0,-8.34
1381.0,-8.32
1383.0,-8.53
1385.0,-8.62
1387.0,-8.52
1389.0,-8.53
1392.0,-8.09
1394.0,-8.23
1396.0,-8.33
1397.0,-8.0
1399.0,-8.04
1401.0,-8.23
1403.0,-7.48
1405.0,-7.99
1406.0,-7.89
1408.0,-7.9
1410.0,-8.51
1412.0,-7.92
1413.0,-7.94
1415.0,-8.0
1417.0,-8.15
1419.0,-8.22
1421.0,-8.25
1422.0,-8.29
1424.0,-8.49
1426.0,-8.55
1431.0,-8.51
1438.0,-8.32
1442.0,-8.2
1448.0,-8.2
1452.0,-8.31
1455.0,-8.3
1458.0,-8.33
1462.0,-8.23
1465.0,-8.37
1469.0,-8.46
1472.0,-8.59
1475.0,-8.86
1479.0,-8.51
1482.0,-8.26
1486.0,-8.29
1489.0,-8.15
1492.0,-8.27
1496.0,-8.27
1499.0,-8.23
1502.0,-8.33
1506.0,-8.3
1509.0,-8.49
1513.0,-8.36
1516.0,-8.15
1519.0,-8.06
1523.0,-8.08
1526.0,-8.05
1530.0,-7.74
1533.0,-7.97
1536.0,-8.04
1540.0,-7.97
1543.0,-8.03
1546.0,-7.91
1551.0,-8.19
1559.0,-8.46
1563.0,-8.38
1567.0,-8.18
1572.0,-8.29
1576.0,-8.18
1580.0,-8.35
1584.0,-8.37
1588.0,-8.31
1597.0,-8.41
1601.0,-8.41
1605.0,-8.37
1609.0,-8.34
1613.0,-8.57
1618.0,-8.66
1622.0,-8.77
1626.0,-8.83
1630.0,-8.59
1634.0,-8.75
1639.0,-8.66
1643.0,-8.63
1647.0,-8.6
1651.0,-8.58
1655.0,-8.5
1660.0,-8.37
1664.0,-8.33
1668.0,-8.39
1672.0,-8.48
1676.0,-8.32
1679.0,-8.44
1683.0,-8.51
1686.0,-8.46
1690.0,-8.8
1693.0,-8.68
1697.0,-8.65
1700.0,-8.54
1704.0,-8.58
1708.0,-8.59
1711.0,-8.61
1715.0,-8.55
1718.0,-8.52
1722.0,-8.57
1725.0,-8.5
1736.0,-8.37
1739.0,-8.32
1743.0,-8.24
1747.0,-8.12
1750.0,-8.37
1754.0,-8.46
1757.0,-8.49
1764.0,-8.65
1768.0,-8.49
1771.0,-8.35
1778.0,-8.51
1787.0,-8.6
1791.0,-8.96
1800.0,-8.46
1804.0,-8.66
1813.0,-8.53
1818.0,-8.45
1822.0,-9.13
1822.0,-8.49
1825.0,-9.14
1828.0,-9.17
1831.0,-9.16
1834.0,-8.86
1837.0,-8.98
1840.0,-8.77
1843.0,-8.89
1846.0,-8.75
1849.0,-8.2
1852.0,-8.78
1855.0,-8.63
1858.0,-8.74
1861.0,-8.85
1864.0,-8.4
1867.0,-8.9
1870.0,-8.83
1876.0,-8.43
1879.0,-8.26
1882.0,-8.43
1884.0,-8.73
1887.0,-8.9
1889.0,-8.9
1891.0,-8.67
1894.0,-8.79
1896.0,-8.7
1899.0,-8.55
1901.0,-8.64
1904.0,-8.45
1906.0,-8.32
1909.0,-8.31
1911.0,-8.27
1914.0,-8.23
1916.0,-8.13
1918.0,-8.39
1921.0,-8.28
1923.0,-8.6
1926.0,-8.5
1928.0,-8.47
1931.0,-8.52
1933.0,-8.47
1936.0,-8.12
1938.0,-8.27
1941.0,-8.62
1943.0,-8.93
1945.0,-8.84
1948.0,-8.7
1950.0,-8.7
1953.0,-8.44
1956.0,-8.22
1960.0,-8.23
1963.0,-8.16
1966.0,-8.27
1970.0,-8.14
1973.0,-8.37
1976.0,-8.32
1980.0,-8.42
1983.0,-8.31
1986.0,-8.22
1990.0,-8.34
1993.0,-8.66
1996.0,-8.33
2000.0,-8.53
2003.0,-8.24
2006.0,-8.38
2010.0,-8.34
2013.0,-8.38
2016.0,-8.36
2023.0,-8.64
2026.0,-8.82
2030.0,-8.86
2033.0,-8.84
2036.0,-8.99
2040.0,-8.65
2047.0,-8.5
2053.0,-8.33
2061.0,-8.26
2065.0,-8.66
2069.0,-8.45
2073.0,-8.44
2077.0,-8.6
2089.0,-9.03
2093.0,-9.26
2097.0,-9.04
2101.0,-8.8
2105.0,-9.08
2109.0,-8.98
2113.0,-8.96
2121.0,-8.7
2134.0,-8.49
2138.0,-8.39
2142.0,-8.24
2146.0,-8.39
2150.0,-8.46
2154.0,-8.35
2162.0,-8.38
2166.0,-8.38
2170.0,-8.33
2174.0,-8.09
2192.0,-8.94
2209.0,-8.46
2227.0,-8.67
2244.0,-8.19
2263.0,-8.34
2281.0,-8.55
2300.0,-8.22
2319.0,-8.21
2338.0,-8.47
2349.0,-8.19
2353.0,-8.23
2356.0,-8.35
2360.0,-8.43
2364.0,-8.37
2368.0,-8.46
2371.0,-8.54
2375.0,-8.32
2379.0,-8.18
2383.0,-8.22
2386.0,-8.42
2390.0,-8.63
2394.0,-8.63
2397.0,-8.8
2401.0,-9.3
2404.0,-9.08
2408.0,-8.74
2412.0,-8.62
2415.0,-8.92
2419.0,-8.91
2422.0,-8.9
2426.0,-8.65
2429.0,-8.3
2433.0,-9.08
2436.0,-8.85
2440.0,-8.86
2443.0,-8.99
2447.0,-8.94
2450.0,-9.05
2454.0,-8.98
2457.0,-8.83
2461.0,-8.83
2464.0,-8.76
2468.0,-8.49
2471.0,-9.13
2475.0,-9.07
2478.0,-8.43
2482.0,-8.2
2485.0,-8.41
2489.0,-8.34
2492.0,-8.22
2496.0,-8.44
2499.0,-8.15
2503.0,-8.45
2517.0,-8.38
2535.0,-8.39
2552.0,-8.56
2570.0,-8.82
2587.0,-9.12
2605.0,-9.1
2623.0,-8.44
2640.0,-8.52
2667.0,-8.66
2683.0,-9.06
2698.0,-8.95
2714.0,-8.54
2729.0,-8.24
2744.0,-7.97
2760.0,-8.59
2775.0,-8.19
2790.0,-8.61
2806.0,-8.45
2821.0,-8.85
2837.0,-8.54
2852.0,-8.69
2867.0,-8.96
2883.0,-8.4
2895.0,-9.03
2904.0,-8.88
2917.0,-8.97
2929.0,-8.87
2942.0,-9.01
2969.0,-8.98
2984.0,-8.64
2998.0,-9.0
3013.0,-9.02
3027.0,-9.17
3042.0,-9.12
3058.0,-9.41
3073.0,-8.67
3089.0,-8.84
3104.0,-8.35
3120.0,-8.48
3135.0,-8.28
3166.0,-8.68
3182.0,-8.26
3198.0,-8.27
3213.0,-8.15
3241.0,-8.11
3271.0,-8.67
3300.0,-8.65
3329.0,-8.62
3359.0,-8.28
3388.0,-8.25
3417.0,-8.86
3447.0,-8.8
3476.0,-8.57
3505.0,-8.49
3535.0,-8.43
3564.0,-8.17
3593.0,-8.33
3623.0,-8.56
3652.0,-8.38
3681.0,-8.61
3711.0,-8.84
3740.0,-9.01
3769.0,-8.73
3799.0,-9.03
3828.0,-9.24
3857.0,-9.0
3887.0,-8.95
3916.0,-9.13
3929.0,-9.29
3943.0,-8.89
3956.0,-8.5
3969.0,-9.7
3983.0,-8.99
3996.0,-8.96
4009.0,-9.25
4022.0,-9.33
4035.0,-8.93
4048.0,-9.01
4061.0,-9.27
4073.0,-8.52
4086.0,-8.57
4100.0,-8.51
4115.0,-8.51
4129.0,-9.43
4143.0,-8.21
4157.0,-8.73
4171.0,-9.17
4186.0,-8.63
4197.0,-8.47
4211.0,-8.43
4226.0,-8.64
4241.0,-8.65
4255.0,-8.75
4272.0,-8.87
4289.0,-8.61
4306.0,-9.0
4322.0,-9.06
4339.0,-8.07
4356.0,-8.85
4373.0,-8.58
4389.0,-8.87
4406.0,-8.39
4423.0,-9.26
4436.0,-9.1
4450.0,-8.73
4463.0,-8.78
4476.0,-8.86
4500.0,-9.26
4525.0,-9.39
4550.0,-9.24
4575.0,-8.75
4599.0,-9.23
4624.0,-9.02
4652.0,-8.81
4680.0,-9.25
4708.0,-8.92
4736.0,-8.84
4764.0,-9.29
4791.0,-9.11
4819.0,-8.95
4847.0,-8.9
4875.0,-9.44
4903.0,-9.35
4926.0,-9.95
4949.0,-9.7
4972.0,-9.37
4994.0,-9.1
5017.0,-9.62
5040.0,-9.78
5063.0,-9.36
5087.0,-9.64
5101.0,-9.65
5113.0,-9.54
5125.0,-9.42
5137.0,-10.07
5149.0,-9.72
5161.0,-9.18
5173.0,-9.35
5187.0,-9.15
5201.0,-10.19
5214.0,-10.31
5228.0,-9.5
5241.0,-10.26
5254.0,-9.93
5268.0,-9.59
5281.0,-8.8
5297.0,-9.41
5313.0,-9.63
5328.0,-9.61
5344.0,-9.58
5360.0,-9.47
5376.0,-9.6
5392.0,-10.08
5407.0,-9.98
5423.0,-10.15
5439.0,-8.94
5455.0,-9.25
5473.0,-9.75
5502.0,-9.6
5532.0,-10.01
5561.0,-9.44
5590.0,-9.27
5619.0,-9.3
5649.0,-10.04
5675.0,-9.75
5701.0,-10.4
5728.0,-9.57
5754.0,-9.71
5780.0,-9.91
5807.0,-9.97
5833.0,-9.82
5859.0,-10.1
5886.0,-9.87
5912.0,-9.45
5938.0,-9.07
5964.0,-9.31
6000.0,-9.54
6035.0,-9.11
6070.0,-9.81
6105.0,-9.26
6154.0,-9.77
6208.0,-9.95
6260.0,-10.17
6311.0,-9.98
6363.0,-9.04
6415.0,-9.85
6466.0,-9.63
6518.0,-9.54
6563.0,-9.18
6609.0,-9.08
6654.0,-8.87
6710.0,-8.77
6720.0,-10.21
6730.0,-10.16
6737.0,-10.29
6745.0,-9.76
6753.0,-9.28
6761.0,-9.13
6769.0,-9.18
6777.0,-8.72
6785.0,-9.13
6793.0,-9.34
6800.0,-9.7
6808.0,-9.5
6816.0,-10.15
6824.0,-10.33
6832.0,-9.85
6840.0,-9.18
6848.0,-9.96
6855.0,-9.93
6863.0,-9.61
6871.0,-9.92
6881.0,-9.88
6891.0,-9.36
6900.0,-9.54
6915.0,-9.43
6931.0,-9.67
6946.0,-9.51
6958.0,-9.12
6970.0,-8.79
6982.0,-9.99
6994.0,-10.44
7006.0,-10.32
7018.0,-10.2
7031.0,-9.96
7043.0,-8.98
7055.0,-8.84
7067.0,-9.27
7079.0,-9.18
7091.0,-9.71
7102.0,-9.66
7113.0,-9.43
7123.0,-9.81
7134.0,-9.74
7144.0,-10.01
7155.0,-10.35
7168.0,-9.64
7180.0,-10.3
7193.0,-10.05
7206.0,-9.93
7218.0,-10.46
7231.0,-9.55
7245.0,-9.5
7259.0,-9.44
7273.0,-9.04
