###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,29.48
lon,109.5333
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Lianhua
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
7870.0,-7.64
7883.0,-7.616
7897.0,-7.364
7911.0,-7.449
7925.0,-7.509
7939.0,-7.421
7953.0,-7.321
7966.0,-7.342
7980.0,-7.217
7994.0,-7.224
8008.0,-7.627
8017.0,-7.563
8027.0,-7.823
8036.0,-7.693
8045.0,-7.197
8054.0,-7.388
8064.0,-7.395
8073.0,-6.969
8082.0,-6.687
8091.0,-6.841
8101.0,-6.77
8110.0,-6.626
8119.0,-6.744
8129.0,-6.602
8138.0,-6.606
8147.0,-6.728
8156.0,-7.253
8166.0,-7.344
8175.0,-7.442
8184.0,-7.421
8193.0,-7.883
8203.0,-7.671
8208.0,-7.849
8221.0,-7.984
8230.0,-7.482
8239.0,-7.531
8249.0,-7.696
8258.0,-7.92
8267.0,-7.501
8276.0,-7.023
8285.0,-6.997
8294.0,-7.227
8303.0,-7.216
8312.0,-7.319
8322.0,-7.316
8331.0,-7.407
8340.0,-7.555
8347.0,-7.388
8354.0,-7.267
8359.0,-7.207
8364.0,-7.028
8369.0,-6.901
8374.0,-7.145
8378.0,-7.302
8383.0,-7.439
8388.0,-7.301
8393.0,-7.37
8398.0,-7.282
8419.0,-7.198
8439.0,-7.294
8460.0,-6.989
8480.0,-6.94
8501.0,-7.243
8521.0,-7.171
8542.0,-6.929
8562.0,-7.021
8583.0,-7.176
8603.0,-7.134
8624.0,-6.849
8746.0,-6.836
8867.0,-6.929
8989.0,-6.857
9111.0,-6.676
9232.0,-6.691
9354.0,-6.627
9476.0,-7.055
9598.0,-6.996
9719.0,-6.826
9841.0,-6.915
9963.0,-6.921
10084.0,-6.817
10206.0,-7.027
10411.0,-6.745
10615.0,-6.665
10820.0,-5.845
11025.0,-5.212
11229.0,-4.719
11434.0,-4.692
11639.0,-4.621
11843.0,-4.682
12048.0,-4.81
12086.0,-4.5
12125.0,-4.571
12163.0,-4.421
12201.0,-4.621
12239.0,-4.513
12278.0,-4.745
12316.0,-4.581
12354.0,-4.464
12392.0,-4.525
12431.0,-4.396
