###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,12.586
lon,54.3543
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Hoq
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
8386.712,-1.764
8413.587,-1.596
8440.514,-1.781
8467.524,-1.872
8494.584,-2.02
8521.644,-2.029
8548.657,-1.796
8575.616,-1.475
8602.539,-1.451
8629.442,-1.464
8656.339,-1.55
8683.24,-1.396
8710.153,-1.725
8737.086,-1.762
8764.043,-1.972
8791.023,-2.101
8818.029,-1.255
8845.049,-2.032
8872.065,-1.926
8899.056,-1.943
8926.02,-1.906
8952.97,-1.693
8979.925,-1.666
9006.896,-1.664
9033.863,-1.853
9060.802,-2.019
9087.689,-2.158
9114.546,-2.194
9141.416,-2.394
9168.346,-2.497
9195.347,-2.539
9222.38,-2.941
9249.399,-3.06
